match_id,venue_avg_1st_inn,venue_avg_total,venue_runs_per_wkt,venue_sixes_per_match,venue_bat_first_winrate,venue_pp_er,venue_death_er
1473500,210.0,411.25,32.254901960784316,21.0,0.75,9.924217462932454,11.751552795031056
1473501,179.0,347.875,28.397959183673468,17.75,0.375,8.4375,10.055276381909549
1473502,205.625,390.0,31.2,19.75,0.625,9.304918032786885,9.820512820512821
1473503,182.875,354.25,30.473118279569892,14.5,0.25,8.980066445182725,9.438356164383562
1485779,194.5,377.25,41.916666666666664,16.75,0.375,9.333333333333334,10.613272311212816
1473504,206.125,391.25,31.3,19.625,0.625,9.476268412438626,9.987261146496815
1473505,205.375,402.625,31.57843137254902,20.25,0.625,10.069306930693068,10.93816631130064
1473506,197.375,382.5,39.74025974025974,17.75,0.375,9.474747474747474,10.846153846153845
1473507,193.75,370.625,30.885416666666668,16.5,0.375,9.592039800995025,9.526195899772208
1473508,169.375,328.25,22.444444444444443,14.25,0.625,8.05050505050505,9.819444444444445
1473509,165.0,320.0,23.0,14.0,0.5,8.0,9.0
1473510,215.0,398.0,30.9126213592233,20.375,0.75,9.442622950819672,10.108433734939759
1473511,218.875,406.0,32.48,21.375,0.75,9.678048780487805,10.352705410821642
1527674,174.625,340.25,25.67924528301887,17.625,0.5,8.606060606060606,10.2279792746114
1527675,179.875,342.125,26.833333333333332,18.0,0.5,8.443708609271523,9.989924433249369
1527676,174.6,336.2,25.861538461538462,12.6,0.6,8.332439678284183,9.376271186440679
1527677,228.0,436.0,39.63636363636363,25.0,1.0,11.756756756756756,10.615384615384615
1527678,192.75,381.25,35.05747126436781,16.625,0.25,9.56810631229236,9.784615384615385
1527679,188.125,359.875,28.504950495049506,17.25,0.625,9.64179104477612,10.48041775456919
1527680,158.625,305.0,21.98198198198198,12.25,0.375,8.119402985074627,8.4822695035461
1527681,208.0,395.375,31.00980392156863,20.125,0.625,9.930348258706468,10.750542299349242
1527682,212.25,393.375,29.68867924528302,20.25,0.75,9.39935064935065,10.149193548387096
1527683,199.5,394.875,39.0,20.875,0.25,10.157635467980295,11.265625
1527684,181.375,353.375,27.446601941747574,19.125,0.5,8.692436974789915,10.534351145038167
1527686,166.66666666666666,322.6666666666667,25.142857142857142,12.5,0.5,8.45879732739421,9.166666666666666
1527687,200.625,383.375,31.947916666666668,18.5,0.5,9.344425956738768,10.486725663716815
1527688,197.25,369.5,27.626168224299064,17.75,0.75,9.745033112582782,10.582677165354331
1527689,164.28571428571428,315.57142857142856,24.820224719101123,13.0,0.5714285714285714,8.937142857142858,9.166666666666666
1527691,162.875,318.125,24.238095238095237,12.5,0.25,8.111842105263158,9.050359712230216
1527690,195.0,381.5,31.791666666666668,21.0,0.5,10.228187919463087,8.976744186046512
1527693,180.625,346.375,28.275510204081634,17.875,0.375,9.044925124792012,9.72680412371134
1527692,189.0,373.5,32.47826086956522,15.625,0.25,9.261083743842365,9.573333333333334
1529264,193.875,384.25,36.16470588235294,19.25,0.125,9.990099009900991,10.989473684210527
1529265,175.25,339.875,25.895238095238096,13.625,0.375,8.328358208955224,9.071895424836601
1529266,189.25,369.625,30.484536082474225,20.875,0.5,8.808724832214766,11.680203045685278
1529267,196.125,374.5,31.208333333333332,19.625,0.5,9.43,9.915367483296215
1529268,214.0,400.625,30.235849056603772,20.625,0.75,9.521951219512195,10.150101419878295
1529269,180.25,355.375,28.43,19.625,0.375,8.773109243697478,11.019390581717452
1529270,200.25,389.625,32.134020618556704,19.625,0.25,9.532894736842106,10.691176470588236
1529272,203.0,401.6666666666667,35.44117647058823,23.666666666666668,0.3333333333333333,11.842794759825328,9.130434782608695
1529271,200.25,377.875,29.349514563106798,18.25,0.625,9.725165562913906,10.833333333333334
1529273,209.375,398.75,30.38095238095238,20.625,0.625,9.582236842105264,9.930612244897958
1529274,197.75,383.25,29.766990291262136,18.0,0.375,9.513866231647635,10.46376811594203
1529275,184.125,365.375,32.477777777777774,15.125,0.125,9.069078947368421,9.594533029612755
1529276,192.875,369.875,32.51648351648352,19.0,0.375,9.25,9.80281690140845
1529277,181.0,357.25,27.74757281553398,18.625,0.375,9.035175879396984,10.310991957104559
1529278,200.875,386.125,32.51578947368421,18.625,0.5,9.381270903010034,10.285714285714286
1529279,195.875,379.5,39.42857142857143,18.25,0.375,9.531772575250836,10.69811320754717
1529280,179.875,344.75,27.03921568627451,14.125,0.5,8.282392026578073,9.063559322033898
1529282,208.25,402.5,37.44186046511628,20.625,0.375,9.863560732113145,10.805251641137854
1529283,215.75,414.75,36.06521739130435,25.75,0.5,11.368421052631579,9.614457831325302
1529284,198.5,367.75,30.645833333333332,19.0,0.5,9.213930348258707,9.394919168591223
1529285,208.875,385.25,28.275229357798164,19.625,0.75,9.113673805601318,10.215517241379311
