match_id,t1_form,t1_win_streak,t1_avg_margin,t1_pp_rr_for,t1_pp_rr_against,t1_md_rr_for,t1_md_rr_against,t1_de_rr_for,t1_de_rr_against,t1_boundary_pct_for,t1_boundary_pct_against,t1_dot_pct_for,t1_dot_pct_against,t1_wickets_taken_5,t1_wickets_lost_5,t1_days_since_last,t1_season_match_no,t1_is_home_venue,t2_form,t2_win_streak,t2_avg_margin,t2_pp_rr_for,t2_pp_rr_against,t2_md_rr_for,t2_md_rr_against,t2_de_rr_for,t2_de_rr_against,t2_boundary_pct_for,t2_boundary_pct_against,t2_dot_pct_for,t2_dot_pct_against,t2_wickets_taken_5,t2_wickets_lost_5,t2_days_since_last,t2_season_match_no,t2_is_home_venue,form_diff,streak_diff,pp_for_diff,death_for_diff,margin_diff
1254117,0.4,1,-6.0,7.354400554400554,9.031247036510194,6.201186744290193,7.56002016711213,9.827682273232885,8.502703984819735,14.553247620906891,17.117156612500565,34.03805813529507,33.23299217045038,5.2,5.0,5,8,0,0.8,4,25.2,7.0,6.1754860123281174,7.231825017088175,6.344444444444444,6.962092801525505,6.540184729064039,12.81292932558317,10.901675442595117,34.66722539781168,39.1908843945002,7.0,5.6,2,9,0,-0.4,-3,0.35440055440055396,2.8655894717073798,-31.2
1304047,0.4,2,-6.6,7.451697851697853,9.401422475106687,6.671446484549934,7.769820530088536,10.782076044089392,8.658681214421254,15.291717362309186,18.45793180629902,29.78985765542303,33.78989139525659,5.6,4.8,162,0,0,0.8,0,24.8,7.221052631578947,6.263774300616406,7.007518796992481,6.473015873015873,6.84710228919154,6.956647465437787,12.84918839034936,11.640145183997408,36.6189633322953,38.744336807190145,6.6,6.0,162,0,0,-0.4,2,0.2306452201189062,3.934973754897852,-31.4
1304049,0.6,0,10.4,7.187044534412957,8.205128205128206,6.911688311688311,6.9791144527986635,9.69173076923077,6.64687892752409,14.346030481443382,13.049188689700813,33.28241808750465,32.5850440398756,6.6,5.2,167,0,0,0.6,1,4.8,6.861746361746361,5.820709778604515,8.132405420666291,6.424938548041996,7.686763070077864,9.617661290322582,13.663879079154373,12.5235529252107,31.6338625058204,36.932918398900995,6.2,5.6,171,0,0,0.0,-1,0.3252981726665958,2.004967699152905,5.6000000000000005
1304048,0.6,2,7.6,8.384637268847793,7.855097202465624,8.204015786592919,6.610656107353023,8.350967741935484,6.52490694789082,18.44912493769666,12.938852774610652,37.81106879104071,37.17026722842132,7.0,6.6,170,0,0,0.4,0,-7.0,7.802834008097166,7.05188751504541,6.270622769043821,6.421774577509605,8.068959906317591,8.568770856507232,12.891479172314087,12.41754131173486,33.980602993885725,34.02416659261234,5.8,5.6,165,0,0,0.19999999999999996,2,0.5818032607506272,0.2820078356178932,14.6
1304050,0.0,0,0.0,8.5,8.5,8.0,8.0,9.5,9.5,18.0,18.0,35.0,35.0,6.0,6.0,30,0,0,0.0,0,0.0,8.5,8.5,8.0,8.0,9.5,9.5,18.0,18.0,35.0,35.0,6.0,6.0,30,0,0,0.0,0,0.0,0.0,0.0
1304051,0.2,0,-32.2,8.06140350877193,8.10507349454718,6.6096001173967265,9.260902255639099,5.988421658986175,10.401776223776224,14.449979272709976,19.214807147000972,41.32776981155156,30.67860984708122,3.2,7.2,173,0,0,0.4,0,-12.6,8.353776853776854,8.24954954954955,6.7110077178316745,7.000246069719753,7.303887096774193,8.624557842046718,13.71771883800174,17.43563240268631,34.27132654821459,37.608064190301846,5.6,6.6,172,0,0,-0.2,0,-0.29237334500492373,-1.315465437788018,-19.6
1304052,0.8,1,24.8,7.454385964912279,6.205562242404348,7.334502923976608,6.3243290043290035,7.004245146334395,7.6916474654377875,12.718557759718731,12.037626490569624,34.35319756652953,38.383586446439786,6.0,6.0,4,1,0,0.4,0,-1.6,6.743319838056681,8.327935222672064,7.522772055530676,7.499211305098905,9.442499999999999,7.676022420293833,14.072279653567895,14.253215015678359,33.816673735455204,31.617177218350236,5.8,5.0,3,1,0,0.4,1,0.7110661268555987,-2.4382548536656037,26.400000000000002
1304053,0.4,0,-5.6,7.061954261954261,8.134755808440017,5.9576802507836994,7.416901509372904,10.302530589543938,8.44082407156411,13.832669743261565,16.295769644136858,33.24001638558177,35.77187337723858,5.8,5.0,5,1,0,0.0,0,-25.0,4.923076923076923,6.947368421052632,8.555555555555555,5.222222222222222,9.483870967741936,14.482758620689655,17.741935483870968,19.00826446280992,37.903225806451616,39.66942148760331,5.0,6.0,3,1,0,0.4,0,2.1388773388773377,0.8186596218020021,19.4
1304054,0.6,2,8.8,7.884553379290222,6.4155815734763095,8.627567208031468,7.336022291884362,8.6384872080089,10.395725806451612,16.006116787245737,14.849908472230737,30.828597310311302,34.94456938155256,5.2,5.2,5,1,0,0.6,0,4.6,7.807728781412992,6.806463143305249,6.620244550770866,6.057662337662338,6.762940798508309,9.082123655913978,12.856866558075458,12.414213352629774,39.15155429367777,36.13599336473237,5.4,7.2,2,2,0,0.0,2,0.07682459787722973,1.8755464095005916,4.200000000000001
1304056,1.0,1,25.0,6.947368421052632,4.923076923076923,5.222222222222222,8.555555555555555,14.482758620689655,9.483870967741936,19.00826446280992,17.741935483870968,39.66942148760331,37.903225806451616,6.0,5.0,5,1,0,0.4,1,-7.0,7.684885290148449,7.635671298829195,6.762352092352091,6.790356952988532,9.701127738485424,9.226835372636263,14.98010949623853,14.129745319020836,33.2494387333097,31.51831179167557,5.2,5.6,6,1,0,0.6,0,-0.7375168690958169,4.781630882204231,32.0
1304055,0.4,1,-13.0,8.125631151048353,6.51588430535799,7.107973323138355,9.203868762816132,6.400921658986175,11.291958041958043,15.975932993785648,18.573462609185846,42.87623760392179,32.79625690590475,4.0,7.4,4,1,0,0.6,0,14.4,8.335135135135136,7.7137250610934815,8.727031659608793,6.770262018683072,9.91483870967742,7.908997856981728,20.278288009310117,13.905270433941698,35.28015133346234,35.63449766115569,7.0,5.6,6,1,0,-0.19999999999999996,1,-0.2095039840867834,-3.513917050691245,-27.4
1304057,0.6,0,8.8,8.642448116132327,7.096662654557392,8.00785428937118,7.9218808777429475,9.26457416453064,9.835725806451613,17.27523625810146,16.439113869532086,34.31764237025343,35.22942695276695,5.2,6.0,2,2,0,0.4,0,-8.6,7.952598752598753,8.308013276434329,6.57910882221227,8.179798273625602,11.15801446051168,9.328800611153552,17.131159871019985,17.90117099447444,32.59735281608893,32.50105567281247,5.2,5.4,3,2,0,0.19999999999999996,0,0.6898493635335736,-1.8934402959810406,17.4
1304058,0.5,1,2.5,6.920997920997921,9.392603129445234,8.803201506591336,6.575396825396826,10.832844574780058,13.541379310344828,19.336084021005252,22.512262312705772,31.742310577644414,35.68836928038702,6.0,5.0,4,2,0,0.2,0,-31.8,6.7645876645876655,8.313777191825972,6.653974225008708,7.49861927546138,8.194068914956011,9.037057842046718,13.076374300186615,18.961586123761982,36.388973607038125,39.15653198267207,5.8,7.4,6,1,0,0.3,1,0.15641025641025585,2.638775659824047,34.3
1304059,0.6,2,-1.4,7.858964484381685,6.389568515884306,7.6312815938150464,9.568154477101846,7.278341013824885,9.656060606060604,17.656149795953667,18.065914082945728,42.86075173477738,34.72724180885227,5.0,7.2,3,2,0,0.4,1,0.2,6.218579713316555,8.247269942006785,7.522772055530676,7.371419097306697,9.113333333333333,7.342782588596779,13.51690775274145,14.685237099874357,35.894029107356026,35.8918494060659,6.6,5.0,6,2,0,0.19999999999999996,1,1.64038477106513,-1.8349923195084479,-1.5999999999999999
1304060,0.4,0,3.8,8.941109530583216,8.113725061093481,9.192111024688158,7.203180678970154,8.888172043010751,8.708997856981728,20.750436550424176,16.39849536619102,35.05999218226871,36.59462154810884,7.4,6.4,4,2,0,0.6,1,6.6,7.861782835467045,7.090673669621038,7.236512493354598,5.721196172248804,7.205797941365452,9.783210612435717,15.055932314453466,13.729790430918717,41.40990858760519,40.252216125022926,6.0,6.8,5,3,0,-0.19999999999999996,-1,1.0793266951161709,1.6823741016452995,-2.8
1304061,0.2,0,-12.8,7.468953568953569,7.548221906116643,7.525988455988457,7.514960127591706,9.35274064171123,9.474819243604006,15.81409848128967,15.289499543291189,32.17941512984786,30.01805577529052,5.4,6.0,5,2,0,0.6666666666666666,2,5.666666666666667,6.391776391776392,8.42389758179232,8.905838041431261,7.190615427457533,10.7702834799609,11.340086206896553,18.400364553948407,19.50552937249168,31.354377850661013,34.63880703348553,7.0,5.666666666666667,3,3,0,-0.4666666666666666,-2,1.0771771771771768,-1.4175428382496698,-18.46666666666667
1304062,0.6,1,14.6,9.269114782798994,6.4565488565488565,7.9261351610418815,7.850582176444246,8.484452460676682,9.90092105263158,17.923965519270915,16.231740597642688,37.31397617998437,38.869979948158665,5.8,6.6,5,3,0,1.0,2,19.5,6.947368421052632,5.948024948024948,6.833333333333334,8.805050505050506,12.022629310344827,7.741935483870968,17.165422553985604,17.40755310778914,33.54438816315649,37.24429583005508,7.5,5.5,6,2,0,-0.4,-1,2.321746361746362,-3.5381768496681456,-4.9
1304063,0.4,0,-13.4,7.855301455301456,8.813959222380273,7.024675324675324,7.4095698285261165,10.976435513143258,8.893506493506493,17.626098003753395,16.781504358003748,34.324011983692984,34.11533232830662,6.0,6.2,6,3,0,0.2,0,-28.2,6.695218295218295,7.856119534168316,7.179564061669325,8.055386952229057,8.149310850439884,9.759193548387097,14.014786998599314,19.45745389235702,35.85691011497463,36.34661462730017,6.4,7.8,5,2,0,0.2,0,1.1600831600831611,2.8271246627033744,14.799999999999999
1304064,0.4,0,2.8,8.972641062114748,7.747058394426816,9.22736006683375,8.110783018151439,10.204301075268818,13.23207478005865,21.833999452168896,19.16207502485861,33.76129088356741,36.99659677118776,7.2,5.6,3,3,0,0.6,2,5.0,6.575336470073313,7.843943538680381,7.757964659536839,7.561895287782887,9.76871794871795,8.501653556338715,14.99231758880702,14.824591938584035,33.92681599260193,34.87249456735623,5.8,5.0,4,3,0,-0.19999999999999996,-2,2.3973045920414355,0.4355831265508687,-2.2
1304065,0.2,0,-11.8,7.4187511398037715,8.148221906116643,6.948210678210678,7.165869218500798,9.91864973262032,9.120508898776418,16.02147175317907,15.03245036296332,34.36579505816327,30.651498398241348,5.6,5.6,3,3,0,0.6,2,8.6,7.417923186344238,6.990673669621039,7.975693779904306,5.7180215690742004,12.254073803434418,11.037646096306684,18.230192374313795,15.100091683917919,41.61941972827695,40.42816920420181,5.8,6.4,4,4,0,-0.39999999999999997,-2,0.0008279534595336813,-2.3354240708140974,-20.4
1304066,0.4,0,-12.4,6.294099619516821,6.479658605974396,7.379949874686716,9.591399029159957,7.878341013824885,9.216899766899767,15.511284931088804,18.324274738683435,43.675166149191796,35.84068443180308,5.4,7.2,5,3,0,0.75,3,11.75,6.6885691359375565,8.370554765291608,8.397560349255263,6.698517126148705,10.35357467893619,10.848814655172415,17.07896194005147,18.459792190659083,31.507586666684286,35.656524629952855,6.0,5.25,3,4,0,-0.35,-3,-0.39446951642073547,-2.475233665111306,-24.15
1304067,1.0,3,23.0,7.496443812233285,6.3542388542388535,7.555555555555556,9.762890812890815,11.409025600835946,7.548387096774195,18.43286234781836,18.92210857592447,30.96507597973873,36.75364979456247,8.0,5.0,3,3,0,0.4,1,-14.2,6.793416493416494,8.022786200834982,8.03451355661882,8.515704412546517,8.856679271492514,9.836336405529954,15.485861378764605,19.34412055902369,32.76600102406554,33.55328129396683,7.0,6.6,2,3,0,0.6,2,0.7030273188167913,2.5523463293434325,37.2
1304068,0.2,0,-25.4,7.308454608454609,8.347292555713608,7.1608369408369414,7.892297101253391,10.401854232355081,8.993816091029712,16.709734367389757,16.902716479215865,36.07475578534587,34.40104661402091,5.4,6.4,3,4,0,0.6,3,5.0,6.632519969362074,7.740825035561878,7.801601023173203,6.895228621116222,9.830081585081585,9.476433614989741,15.094773729157899,15.410072032260851,34.658044062777364,38.98907015934166,6.0,5.0,3,4,0,-0.39999999999999997,-3,0.6759346390925343,0.5717726472734963,-30.4
1304069,0.6,0,9.8,9.19475580844002,6.483160083160084,8.890420875327598,8.450582176444245,8.174775041321844,9.874784688995216,19.615796723297244,17.22528898473946,37.96051121676331,36.1912702707393,5.2,7.2,5,4,0,0.2,0,-12.2,8.74561403508772,7.425294525294525,7.332915622389306,9.211389078757499,10.888172043010753,14.732954545454547,19.99360353506404,20.681116531063147,35.5088937292216,32.756117524290026,6.0,6.4,4,4,0,0.39999999999999997,0,0.44914177335230043,-2.713397001688909,22.0
1304070,0.75,0,7.25,7.583871320713426,6.51567914067914,7.429824561403509,9.340349927849928,10.61926920062696,8.550179211469535,17.34027176086377,18.217005160756912,31.23161948480405,34.98049158320998,6.75,5.5,3,4,0,0.6,1,-3.8,6.353208931257712,5.668847795163585,7.741854636591478,8.208065695826624,9.968663594470048,9.98053613053613,17.222473471545634,16.105771999791166,40.40377629243609,35.01293032346469,6.6,6.6,4,4,0,0.15000000000000002,-1,1.2306623894557136,0.6506056061569119,11.05
1304071,0.6,0,5.2,7.114414414414414,7.574457453404821,8.62155844155844,5.94020202020202,12.072735061040909,10.766678354371201,18.76578081687898,16.191704587143725,41.295247776198025,41.1907498493631,6.2,6.6,5,5,0,0.4,2,-7.0,6.654954954954955,8.39201697006575,8.382392344497607,8.5953216374269,9.85166135034556,9.926336405529955,16.125555200525127,19.53366973935156,31.27884957518637,31.59887555626192,7.2,5.8,4,4,0,0.19999999999999996,-2,0.45945945945945876,2.2210737106953484,12.2
1304072,0.6,0,8.8,6.356260714155451,8.05028996607944,8.184714946070878,6.387385129490392,10.646496106785317,11.504858175750835,16.727685681073435,17.94243692713044,32.30284352689581,35.98553716427974,6.0,5.8,6,5,0,0.0,0,-23.0,7.415884305357989,7.105024255024254,7.582539682539684,8.82391433128275,10.143010752688173,15.745454545454546,18.07360353506404,20.270905710641507,38.7088937292216,32.48433698072894,5.4,6.4,3,5,0,0.6,0,-1.0596235912025378,0.503485354097144,31.8
1304073,0.6,0,4.4,6.35883575883576,7.307491702228544,8.650615801498327,7.6860420182454074,10.522224442224442,11.085957424513548,16.910942056954134,17.828240835540605,35.14530873608855,39.818119420745965,5.6,5.4,4,5,0,0.4,1,1.0,7.924156545209177,7.6680417259364635,7.556105415052784,7.8274276600592385,9.961913489736071,8.375681312569522,17.328138419845736,15.03245036296332,34.091509343877554,32.634969472621506,6.4,5.6,6,4,0,0.19999999999999996,-1,-1.5653207863734178,0.5603109524883703,3.4000000000000004
1304074,0.6,1,6.2,9.490701754385965,6.872349272349271,8.083657590303442,9.603291536050156,8.974775041321845,9.424784688995215,18.65953071437968,19.02308426033001,36.02141625423604,36.792215152629055,5.8,7.4,4,5,0,0.6,3,8.4,5.8000693000693,6.93255751060629,8.55693779904306,8.405465178096758,11.005337820933795,9.810207373271888,16.237441280153142,17.3561087637418,32.56626602389314,35.09416010910745,7.0,4.8,2,5,0,0.0,-2,3.690632454316665,-2.03056277961195,-2.2
1304075,0.2,1,-26.2,6.853499653499654,8.01045045045045,7.5633044733044725,8.551462255518363,10.807230576441103,9.222723654054922,17.72827640447383,17.522871517975556,38.011509658853626,33.00569777681161,5.4,6.6,5,5,0,0.8,1,13.2,7.429259218732904,7.379209979209979,7.899415204678363,8.865137085137086,10.749960815047022,7.840143369175628,18.549636763529726,17.688358226966184,31.275618168488403,36.01718015181389,7.2,5.2,3,5,0,-0.6000000000000001,0,-0.5757595652332501,0.0572697613940818,-39.4
1304076,0.6,0,6.0,7.953208931257711,5.957325746799431,7.668045112781954,8.205726514540075,10.625806451612902,10.585081585081586,18.06918633279289,17.791065370377904,36.27161472407374,35.3190009356059,6.6,6.4,4,5,0,0.4,0,-7.8,6.913513513513513,7.91291899186636,9.055093795093795,7.1620202020202015,12.544624461962567,11.132854824959438,19.965517138566522,17.95489635033549,42.182964761475986,38.586717245330505,5.8,7.4,3,6,0,0.19999999999999996,0,1.0396954177441984,-1.9188180103496641,13.8
1304077,0.8,1,12.6,6.3945945945945954,7.1180180180180175,8.168103486227391,7.05997113997114,10.693133533133533,11.179394576905095,17.73208941353456,17.247083641480184,35.82897327802081,40.243106619926714,6.0,6.0,3,6,0,0.8,1,17.4,7.271645329540067,8.414662435715067,8.540270501626434,6.800083542188804,10.479133677942812,10.848306451612904,17.695427616557303,17.820784034568455,30.044779010766785,34.29165286675908,6.8,5.4,3,6,0,0.0,0,-0.8770507349454713,0.21399985519072118,-4.799999999999999
1304078,0.4,0,-5.8,9.101228070175438,6.91081081081081,7.777846452288914,9.056493506493506,7.846580315155515,8.954784688995215,17.86587992072889,18.317138020851324,38.71982895264874,37.029793213992086,6.0,8.4,3,6,0,0.4,0,0.8,8.457489878542509,7.354812707444286,7.707274246221614,8.129307359307358,10.519574780058651,10.114866265547578,18.779751323071544,17.54397110029051,33.76892869871627,32.041011459308656,6.0,6.0,4,5,0,0.0,0,0.643738191632929,-2.6729944649031356,-6.6
1304079,0.0,0,-22.6,7.450811540285224,7.58963963963964,7.595238095238095,9.262009569377991,10.099139784946237,14.365775401069518,17.819177305555844,20.5135304693953,38.88331995872979,31.311191130163742,5.0,7.2,5,6,0,0.2,0,-23.2,6.946576576576577,7.810450450450451,8.6105772005772,8.744997609053717,10.392230576441102,10.045580796912066,18.54732402352145,18.291243195438142,35.841350928694894,32.214989713376276,6.0,6.6,4,6,0,-0.2,0,0.5042349637086474,-0.2930907914948655,0.5999999999999979
1304080,0.6,1,-4.8,8.2015939015939,7.351920341394026,8.02058099794942,8.89368105999462,10.152235023041474,9.686899766899767,18.020730851266542,19.193202774958056,34.706502670772714,32.35716887453721,7.2,6.2,4,6,0,0.4,1,5.8,9.412836970474967,7.160218112849691,7.7072742462216155,7.773751803751803,9.010483870967743,8.590995297805641,20.30334849884263,16.254172969955867,32.20073843487383,36.22337157311438,7.0,5.0,2,6,0,0.19999999999999996,0,-1.2112430688810658,1.1417511520737307,-10.6
1304082,0.8,2,13.2,6.751351351351351,7.1180180180180175,8.685344865537733,7.353176881597934,10.872300199800199,11.443426197458455,18.394547928534237,17.266255158084086,30.950987984860138,36.70459241246352,5.6,5.8,4,7,0,0.8,4,27.6,6.646015246015246,6.8349965349965345,8.725249487354748,8.09644262170578,10.43715600275198,8.508736785036595,16.276061969808318,15.915327322960362,30.94557636872073,37.06485607980342,7.8,4.0,6,6,0,0.0,-2,0.10533610533610549,0.43514419704821883,-14.400000000000002
1304081,0.8,2,11.2,7.27311886785571,7.564594594594595,8.404061669324827,9.03038961038961,10.333409090909091,7.70336917562724,18.21905825113303,17.33997113019199,30.11859337509997,34.996534990523564,7.0,5.6,6,6,0,0.4,0,-6.2,7.335135135135134,8.691297370244737,9.87395743145743,8.20929292929293,12.855928809788654,11.250950063054676,20.957219760537978,19.877197385020203,36.43852400475511,34.18117289705172,5.4,7.4,5,7,0,0.4,2,-0.06201626727942422,-2.522519718879563,17.4
1304083,0.6,0,7.8,6.914888572783309,7.571419192471824,8.266943115364167,6.931610635784864,9.71549731430645,10.240806451612903,16.658987404141993,15.92461861622136,32.172594429188315,32.989559530865094,6.6,6.2,5,7,0,0.0,0,-21.0,7.234026334026334,7.442271218587008,7.04126984126984,8.588701298701299,11.028306451612902,14.293048128342246,17.35263571706304,19.06121200920282,38.49932996498371,31.88361957660794,4.8,7.0,3,7,1,0.6,0,-0.3191377612430246,-1.312809137306452,28.8
1304084,0.4,0,-8.8,8.667657657657658,7.62748846407383,8.024630078019907,8.721428571428572,6.780493358633775,8.954784688995215,17.290169036851594,19.766413383170168,39.13725436236999,33.91385118500657,5.4,8.4,5,7,0,0.4,1,-14.2,6.031640587956377,7.38882882882883,8.246291486291486,8.22371700641718,9.799503303713829,9.67171716054843,16.336197975253093,16.869424326086662,37.37390326209224,34.25318218832428,6.6,6.6,4,7,0,0.0,-1,2.636017069701281,-3.019009945080054,5.399999999999999
1304085,0.6,2,-6.4,8.068260568260568,7.606306306306306,8.547662337662338,8.930823917137477,10.588598659405111,10.728566433566433,19.221447697144683,20.493683544188826,33.85652827241122,31.22495733607567,7.2,5.0,4,7,0,0.6,0,0.2,6.124594594594595,7.7990990990991,7.82269144648455,7.496034024455076,9.171201298701298,10.568426197458455,15.439044415653674,19.444214341757558,37.12897393333789,38.059694453279846,5.2,6.6,3,8,0,0.0,2,1.943665973665973,1.4173973607038128,-6.6000000000000005
1304086,1.0,5,39.0,7.164934164934165,6.698329868329869,8.641038961038962,6.977668675345626,10.649656002751978,6.893990241257794,18.475608455069086,13.752399341850559,32.19274190160054,43.520582171893146,8.4,2.4,4,7,0,0.8,3,10.0,7.367855709960973,7.243684210526316,8.399383306751727,8.729825347066726,9.508409090909092,8.143369175627239,17.516746846510223,17.099940158453702,30.933935005783233,37.5207316610617,6.8,6.2,4,7,0,0.19999999999999996,2,-0.20292154502680848,1.1412469118428863,29.0
1304087,0.2,0,-13.8,6.754765291607396,8.217613159718422,9.420665895407273,9.051398192450822,12.895928809788654,10.512363106532938,19.783996848184632,19.019063126378803,38.23631558515539,30.649877020900647,5.2,8.2,5,8,0,0.4,0,5.6,9.851575709213707,7.237411095305832,7.776365155312524,8.506681096681096,9.985483870967743,9.114858934169277,21.419964352501168,18.834818131246188,31.28991526414212,37.19111350859824,6.2,4.8,6,7,0,-0.2,0,-3.096810417606311,2.910444938820911,-19.4
1304088,0.6,1,12.6,6.91488857278331,7.632016632016632,8.182651927624704,6.4259715380405025,9.599368282048383,10.053306451612903,16.55320228017505,15.101205917808661,32.616891949849474,34.29412302292859,6.4,6.0,5,8,0,0.4,1,-17.4,7.676078710289237,7.736428173013539,8.163722478238608,9.042857142857143,7.9430602035535625,9.431524926686217,16.989417157152346,20.56006417682096,35.227479926279756,31.612263883419274,4.6,7.6,4,8,0,0.19999999999999996,0,-0.7611901375059267,1.6563080784948205,30.0
1304089,0.4,0,-12.6,6.351621621621622,7.604504504504504,7.171208192896033,7.761907040328092,7.9693204209583515,10.044555229716519,14.570409413514179,18.765819033214306,40.71904667617058,36.68024623256812,5.6,8.0,4,9,0,0.8,4,9.0,7.562450304555568,7.441120107962215,8.227954735323156,8.258396775638154,9.872045454545454,8.840143369175626,17.643198459413448,16.36048990680833,31.05264468320259,36.398006148092286,6.2,6.4,3,8,0,-0.4,-4,-1.210828682933946,-1.9027250335871022,-21.6
1304090,0.8,3,3.4,8.327720027720028,7.249549549549549,8.311948051948052,8.480511695906433,9.87359865940511,9.547664576802509,19.265675339421104,18.5091440266625,35.74921119924049,34.912815526132974,8.0,6.0,4,8,0,0.0,0,-23.2,7.425254404201771,7.342271218587008,7.108730158730159,8.282187888739612,9.286370967741936,10.305951354148698,15.921850593096096,17.312758400955396,39.039102692256435,30.814753597226495,5.0,7.8,6,8,0,0.8,3,0.9024656235182569,0.5872276916631733,26.599999999999998
1304092,0.4,0,-5.6,6.140580296896086,6.397249881460407,8.567720057720058,8.362809406635881,10.276243541404831,10.834284005468216,17.12984876890389,16.56867244638741,35.07231596050494,30.343407752234054,5.8,5.8,6,8,0,0.8,0,26.0,7.562370062370062,7.245176715176714,8.672597402597402,7.117351215028167,10.631319839763862,7.716847384114937,18.671856651317285,15.352399341850562,32.22448793334657,41.76058217189315,8.0,3.2,4,8,0,-0.4,0,-1.4217897654739753,-0.3550762983590303,-31.6
1304091,0.6,2,10.6,6.663963963963964,7.481803260750628,8.281790683605568,6.540849127494364,9.538678626875969,9.269215542521994,16.510896621793243,14.672348703505085,34.126675133350275,36.474668159212655,7.4,6.8,2,9,0,0.6,1,15.6,9.733794770380136,6.662162162162161,8.17192071086808,8.441226551226551,9.88648387096774,9.431669278996866,21.60331147133216,18.46993182770309,30.89840713069851,36.442832175970004,7.2,5.4,3,8,0,0.0,1,-3.0698308064161726,-0.3478052440917718,-5.0
1304093,0.6,0,-2.2,8.237031768610716,7.573873873873874,8.58863978127136,8.781117756512494,9.147792207792207,8.855456784594717,19.083198149069897,18.61129456429691,36.477870116875785,34.81604133258459,7.4,6.0,2,9,0,0.0,0,-22.8,6.5286391654812705,8.575270817376081,8.68531236005374,9.380287081339711,9.033428809788655,9.346427622661968,17.09360775606624,18.96114125027511,36.25261089609653,30.727577098600722,5.6,9.0,4,9,0,0.6,0,1.7083926031294459,0.11436339800355277,20.6
1304094,1.0,5,23.0,7.445851114272166,7.435714702556808,8.279246601351863,8.288295765537145,10.746183385579936,8.580645161290322,18.437255836462626,16.746708300806663,30.056230748776365,36.8592453812126,6.8,5.8,3,9,0,0.4,0,-15.4,7.734637268847794,7.282374118959486,6.9873302264226265,8.716541353383459,7.601711229946524,9.15516129032258,15.234832169442004,18.947160951014506,37.99548900171935,34.35419936729024,5.4,7.4,4,9,0,0.6,5,-0.28878615457562784,3.1444721556334123,38.4
1304095,0.4,0,-14.0,6.346216216216217,7.890469416785207,6.788066430443925,7.085543403964456,8.203790467041301,9.802026494084334,14.45603655800522,17.80544727640522,40.9109389115245,35.47590906979544,5.6,7.4,4,10,0,0.6,1,5.0,6.107246963562753,7.044997629208156,9.500259740259741,8.15230435613083,10.595874877810362,10.861915584415584,18.474889419310394,16.69136276419968,32.91036474099275,29.871863036786902,6.6,4.8,3,9,0,-0.19999999999999996,-1,0.23896925265346347,-2.39208441076906,-19.0
1304096,0.4,0,5.6,9.72838936497473,6.982674982674982,7.719480519480518,8.24763049211325,9.821161290322582,9.739058441558441,21.190953747754925,18.166901524672785,32.61287867541395,33.56404429718212,5.8,5.8,4,9,0,0.6,0,15.4,8.043451143451144,7.009279279279278,8.68027417027417,8.128253470667264,10.495208728652752,7.963621577663323,19.02875344062416,16.604939992257066,31.820739828068916,40.23238095238096,7.0,3.8,4,9,0,-0.19999999999999996,0,1.684938221523586,-0.6740474383301702,-9.8
1304097,0.2,1,-11.2,7.165794944742314,7.632456140350877,7.920447330447331,7.820178319361622,8.673928571428572,10.169587717785062,15.64589430894309,17.32242824485649,36.36697154471545,32.51250190500381,5.6,7.6,6,9,0,0.8,0,7.6,7.4100047415836885,6.663642630484735,7.502638414217361,8.453333359522107,10.07987322515213,13.180645161290323,15.77534035759291,17.631954202446003,30.74265235417771,36.026458495966686,5.4,6.6,3,10,0,-0.6000000000000001,1,-0.24420979684137478,-1.4059446537235587,-18.799999999999997
1304098,0.4,1,-9.8,7.179231863442389,7.246527746271006,7.056336074375844,7.666917293233082,10.801711229946523,9.243396584440228,15.612784925347517,16.8026648269835,40.628559867861085,33.170943553336755,5.2,6.8,4,10,0,0.6,0,-1.8,7.270365101944049,7.196327096327096,8.6576008202324,8.432705058099796,9.806615737203973,8.711256157635468,18.803089720000578,16.837101015909816,36.00413834974011,34.65475101000395,7.2,5.2,5,10,0,-0.19999999999999996,1,-0.09113323850165944,0.9950954927425499,-8.0
1304099,0.8,3,12.4,7.4124047124047125,8.327957106904474,8.635813672111311,7.017732244377481,8.88932797752532,8.468409090909091,16.77971382609432,15.725387805324676,31.423840333741275,36.16882224361065,7.6,5.8,6,10,0,0.2,1,-7.0,6.0799212167633225,7.569865411970676,8.278169502910881,8.884210526315789,9.736877085650722,8.914928571428572,16.360469926154217,17.15578691956645,35.10891588143377,32.84663221671095,5.6,7.6,5,10,0,0.6000000000000001,2,1.33248349564139,-0.8475491081254027,19.4
1304100,0.4,1,-14.6,6.848918918918917,7.790469416785205,6.570397257511594,7.308977747398799,7.387881376132211,9.236865203761756,13.162448256542906,17.751683835545002,40.22727436959225,35.86838218807502,5.8,8.0,4,11,0,0.4,0,4.2,7.763201663201663,7.315308385308386,8.677640941434044,8.203448275862069,9.966935483870966,8.459589319598807,19.170323582194303,17.426910416685722,34.1073121146412,39.0211908877244,6.0,4.8,3,10,0,0.0,1,-0.9142827442827457,-2.579054107738755,-18.8
